okved,cluster
NOX3,1
NEUROD6,1
GJA8,1
ADGRE1,1
MYL10,1
UTF1,1
WHRN,1
KRT9,1
IGLL1,1
MC5R,1
PSG11,1
MLN,1
CRYAA,1
BOLL,1
ALPI,1
SIX6,1
HMX1,1
DGAT2L6,1
ASCL3,1
ANXA10,1
LTB4R2,1
CLDN8,1
KRT75,1
AIPL1,1
B4GALNT2,1
CARMIL2,1
PSMA8,1
SPINK4,1
CTAGE1,1
DNTT,1
NSG2,1
GPR6,1
TMEM82,1
KRT35,1
WFDC8,1
CRYGA,1
KRT83,1
KRT37,1
PMCH,1
SLC22A6,1
TIGD6,1
ACTL7B,1
SEC14L3,1
KIR2DL1,1
OR1D2,1
KRT84,1
CYP11B2,1
TLX1,1
HOXB1,1
ANKS4B,1
IFNA5,1
CELA1,1
ADGRG3,1
PTCRA,1
B3GNT4,1
AVPR1B,1
GDF1,1
SLCO1B3,1
ADGRV1,1
ZBED6,1
RPL10L,1
MYH4,1
FEZF2,1
CDX4,1
ADGRB3,1
SPAM1,1
SYCP1,1
GCM2,1
CRYBA4,1
AMELX,1
GALR3,1
TSSK2,1
GNAT3,1
KCNA10,1
ADGRB1,1
GBX1,1
HOXD12,1
PDHA2,1
GHRH,1
PROP1,1
GUCY2F,1
SPO11,1
S100G,1
KIR3DS1,1
OR3A2,1
LHX8,1
PHGR1,1
PRPS1L1,1
TLX3,1
PPP1R14D,1
SLC9A4,1
VRTN,1
CSH1,1
AMELY,1
PVRIG,1
GPX5,1
GAST,1
LGALS7,1
FAM3D,1
CSHL1,1
AGR3,1
AMBN,1
NGB,1
PRDM13,1
KCNH5,1
HTR3B,1
CTAG2,1
PRAMEF12,1
IFNA16,1
IFNA4,1
KCNG4,1
SI,1
A4GNT,1
OR12D2,1
UTS2,1
NKX2-3,1
CRYBA2,1
NECTIN4,1
RDH8,1
SNTG1,1
PSG4,1
OR2B6,1
CRYGD,1
GPR31,1
NDST4,1
BARHL2,1
BTG4,1
MAGEB2,1
PLPPR4,1
SERPINB4,1
ALPP,1
UNC93A,1
SLC35D3,1
DPPA3,1
BRS3,1
JCHAIN,1
TAS2R7,1
GML,1
NCR2,1
VSTM2B,1
PLAC1,1
TARP,1
PGLYRP4,1
LHFPL5,1
HOXD4,1
SLC17A8,1
CCL1,1
IFNA17,1
USF3,1
PDE6H,1
SLC17A1,1
NXF2,1
TMIGD1,1
DEFA5,1
CABP2,1
SGO1,1
FCMR,1
KLK15,1
MS4A3,1
MAGEB4,1
OR10C1,1
BPIFA1,1
LPO,1
OR2B2,1
VAX1,1
PF4V1,1
OR2F1,1
KRT38,1
CCR8,1
IFNA7,1
ISX,1
GGTLC2,1
CYLC2,1
GH2,1
IFNA8,1
RFX6,1
SOHLH2,1
PSMB11,1
LGSN,1
DEFA4,1
DPPA2,1
CER1,1
SLC25A31,1
TRHR,1
MEPE,1
ODF1,1
TREML4,1
SPRR2B,1
UGT1A8,1
ADAM30,1
B3GAT2,1
GK2,1
TAAR5,1
TSHB,1
POU5F2,1
PSG9,1
CEMP1,1
NKX2-8,1
KRT34,1
OR7A17,1
SPIC,1
BARHL1,1
NPFFR2,1
MAGEB3,1
GSC2,1
POM121L2,1
IFNA13,1
VN1R1,1
NPVF,1
PROKR2,1
CTRB1,1
GPHA2,1
CSN2,1
ELSPBP1,1
LIM2,1
PTF1A,1
GPR32,1
ADAM2,1
SYNGR4,1
SOGA3,1
OR10H2,1
NKX6-2,1
IL9,1
KRT32,1
TIFAB,1
GYPB,1
OLIG3,1
OTP,1
LRIT1,1
IL19,1
IL17F,1
REG4,1
SYT16,1
SLC13A1,1
FCAMR,1
UBQLN3,1
GJD3,1
ADGRF4,1
DEFB4A,1
NMUR2,1
PLCZ1,1
RAD21L1,1
PYURF,1
SP9,1
HTN1,1
AMIGO3,1
MT4,1
IL36G,1
RTP3,1
SSX3,1
RGSL1,1
LECT2,1
ACTBL2,1
UGT2B28,1
TFDP3,1
KLRC3,1
PRLH,1
SCRT2,1
VSX2,1
HYAL4,1
PPY,1
MAGEC2,1
CELA3B,1
KIF2B,1
TRIML2,1
OR52A1,1
SERPINB10,1
RP1,1
CD1B,1
CSH2,1
EPYC,1
OR2W1,1
ATXN3L,1
CSN3,1
KRT85,1
VGLL1,1
PAK5,1
OR7E24,1
DMBX1,1
TCF23,1
TMPRSS15,1
LYZL6,1
OBP2A,1
OR5I1,1
SGCZ,1
MAGEA12,1
DND1,1
TRIM48,1
TEX13A,1
ANKRD63,1
MT1HL1,1
TSPY1,1
TEX13B,1
PAEP,1
NOTO,1
CNTNAP5,1
CCDC70,1
CNPY1,1
CTXN3,1
POTEF,1
UCN2,1
CCL14,1
IL37,1
NXPH2,1
OR2H1,1
KRT36,1
BSND,1
UGT1A7,1
ONECUT3,1
OR2S2,1
KRTAP2-4,1
SSX1,1
HMX2,1
TEX11,1
TMEM213,1
NLRP10,1
GFRA4,1
DEFA1,1
NOXO1,1
TCAF2,1
HES3,1
SHCBP1L,1
PSG6,1
KRT3,1
CFC1,1
GSX1,1
TNFRSF6B,1
PSG2,1
SMCP,1
ARL5C,1
KIR2DL3,1
CYP2A13,1
PGLYRP3,1
FUT5,1
KRT33B,1
SCGB1C1,1
KRTAP1-3,1
UNCX,1
APOL5,1
NMS,1
CA6,1
ITLN2,1
INSL5,1
SERPINB12,1
ANOS1,1
MUC17,1
TPTE,1
DEFA6,1
UGT1A5,1
PRLHR,1
GGTA1,1
DPPA5,1
EXD1,1
OR7A5,1
NANOS2,1
PSG5,1
CLRN1,1
PLET1,1
WNT8A,1
ADGRE3,1
RNF186,1
IL20,1
PPIAL4A,1
FEZF1,1
LRRC26,1
MFRP,1
DYNAP,1
MMP20,1
TBX22,1
CSN1S1,1
ADGRA1,1
SGO2,1
ADGRD1,1
CDY1,1
ZPBP2,1
MAGEA4,1
GPR149,1
RESP18,1
RAB19,1
XKR7,1
RTBDN,1
PSG7,1
TMEM235,1
TEX28,1
PTGDR2,1
SLC22A11,1
UGT3A1,1
LGALS13,1
TAS2R16,1
C4B_2,1
CELA3A,1
VPREB1,1
SMR3A,1
HMX3,1
OTOR,1
THEG,1
CCDC83,1
KRT33A,1
LUZP4,1
KIR2DS5,1
BPIFB2,1
OR12D3,1
CYP4F8,1
KIR2DL2,1
KCNRG,1
RSPH6A,1
HORMAD2,1
CST4,1
CCDC63,1
ENPP7,1
ADAM7,1
CCL15,1
SSX7,1
TINAG,1
NPBWR1,1
OCM2,1
IFNK,1
GPX6,1
EDDM3B,1
UCN3,1
PRG3,1
LRRC31,1
ESX1,1
KIR2DS1,1
LCN1,1
LCE2B,1
DSG4,1
KPNA7,1
MUC7,1
FXYD4,1
IL26,1
AGBL1,1
HS3ST6,1
OR1G1,1
ODAM,1
ATP6V1G3,1
XKR5,1
SSX5,1
ASZ1,1
BSX,1
GPR101,1
TRIM40,1
IFNE,1
OR1A1,1
RBM46,1
EPPIN,1
B3GNT6,1
REG1B,1
CD300LD,1
GTF2A1L,1
FFAR1,1
RETNLB,1
ZNF716,1
CLDN17,1
UGT2A1,1
S100A7A,1
EVX2,1
SPAG11A,1
SERPINA9,1
SAGE1,1
NPSR1,1
UBE2NL,1
ADGRG5,1
NKX2-6,1
HOXC12,1
LY6G6F,1
SLC22A25,1
GSX2,1
DMRTB1,1
KRTAP9-9,1
TMEM215,1
GSTA5,1
GPR139,1
IL22RA2,1
ZAN,1
KLRC4,1
EFCAB3,1
CYP26C1,1
ANKRD30BL,1
IZUMO2,1
MAGEA1,1
PIRT,1
LARGE2,1
NLRP4,1
PRB3,1
ANKRD30A,1
TEX19,1
RNF103-CHMP3,1
MT1B,1
SLC22A9,1
RFPL3,1
TAS2R30,1
LCE1E,1
INS-IGF2,1
LY6G5B,1
NPB,1
TMEM114,1
SLCO6A1,1
NLRP5,1
BICDL2,1
LCE3D,1
KCNU1,1
BPY2,1
MS4A5,1
MMP26,1
SPATS1,1
TCL1B,1
TWNK,1
NLRP7,1
SEMG1,1
FBXO47,1
KIR3DL2,1
ARSF,1
CES5A,1
ASCL4,1
RIIAD1,1
BPIFC,1
OTOP1,1
OTOS,1
LY6G6D,1
ACCSL,1
POTEC,1
SLC5A10,1
CATSPER4,1
DBX1,1
CNGA2,1
RPTN,1
SPDYE5,1
KIR2DS2,1
ADIG,1
DUX4,1
MAGEC1,1
ARPC4-TTLL3,1
MS4A10,1
GGTLC1,1
LRRC10,1
PRAMEF10,1
CST2,1
LCE1B,1
EDDM3A,1
MFSD4B,1
SPINT3,1
LALBA,1
LYPD8,1
WFDC12,1
RAET1L,1
HNRNPCL1,1
HTN3,1
KRT76,1
INSL4,1
KCNK16,1
SOHLH1,1
MAGEA2,1
HDGFL1,1
TAS2R46,1
TBPL2,1
RIPPLY1,1
UCMA,1
SBK2,1
HJV,1
COX7B2,1
MAGEB1,1
ZP4,1
HMHB1,1
ZACN,1
DDX53,1
STATH,1
FRMD7,1
LYZL4,1
SLC38A8,1
MUC3B,1
SPRR2F,1
ADAD1,1
ZSWIM2,1
NLRP11,1
DUX1,1
GLOD5,1
ANGPTL8,1
PNPLA5,1
MAGEA11,1
EIF4E1B,1
DEFB126,1
CLEC3A,1
RPL36A-HNRNPH2,1
HELT,1
GPRC6A,1
KCNE5,1
HASPIN,1
PSG8,1
MEI4,1
RTP1,1
BEND2,1
PRSS48,1
UGT2B11,1
LACRT,1
PTH2,1
SSX2,1
STARD6,1
KIR2DS3,1
PDCL2,1
KIR2DL5A,1
LGALS14,1
TEX35,1
SPDYE16,1
GKN2,1
OTOP2,1
IL1F10,1
KIR3DL3,1
CDC20B,1
TFAP2D,1
RLN3,1
MCIDAS,1
TCF24,1
PAGE4,1
BHLHE23,1
AMTN,1
SPACA3,1
BAGE,1
NOBOX,1
TPBGL,1
ZNF804B,1
CST5,1
TEX101,1
SHISA8,1
CTAG1B,1
GOT1L1,1
FERD3L,1
KLK9,1
PRR5-ARHGAP8,1
SEMG2,1
PRDM7,1
FAM25C,1
KNL1,1
PYDC1,1
FTMT,1
MBOAT4,1
PRSS56,1
SPAG11B,1
MAGEA10,1
FMR1NB,1
REC114,1
ABHD14A-ACY1,1
DYDC1,1
SMR3B,1
PRAMEF5,1
PRR9,1
RAX2,1
DCAF4L2,1
SPINK9,1
FIGLA,1
PRB4,1
PADI6,1
MS4A6E,1
RNF223,1
PRSS33,1
LCE1F,1
SPRR4,1
ADGRG7,1
LCE2C,1
CLEC6A,1
TBC1D21,1
TARM1,1
CLEC4C,1
LCE2D,1
ODF4,1
PRAMEF17,1
PASD1,1
KHDC3L,1
DDI1,1
MS4A15,1
IQCJ,1
GALP,1
MS4A12,1
LCE5A,1
FOXR2,1
CARD18,1
IGFL1,1
DEFA1B,1
OR2L13,1
VSTM1,1
GPR151,1
METTL21C,1
PATE4,1
FCRL4,1
LCE3E,1
LCE6A,1
LCE2A,1
PRSS41,1
LCE1A,1
NLRP13,1
PRSS55,1
MAGEB16,1
SPDYC,1
KCNJ18,1
DEFB103A,1
GPR42,1
PRH1,1
PAGE1,1
ZAR1L,1
LCE3C,1
CGB2,1
ADA2,1
LCE3A,1
MGAM2,1
LCE1D,1
LIPK,1
MBD3L1,1
CT45A1,1
CNBD1,1
ETV3L,1
SPACA5,1
CGB1,1
CTAG1A,1
LCE3B,1
NOTCH2NLA,1
WFDC10A,1
DEFB4B,1
CT45A5,1
EBLN1,1
CT45A3,1
SUPT20HL2,1
TRIM77,1
CT45A6,1
FAM25G,1
CT45A2,1
LCE4A,1
SARS1,2
ERO1A,2
ERO1B,2
CAVIN1,2
KMT5A,2
GPAT3,2
PCLAF,2
HACD2,2
TKFC,2
VSIR,2
MAGED4B,2
TMEM94,2
PLPPR2,2
GPAT4,2
SELENOS,2
AZIN2,2
JCAD,2
FAM234B,2
B3GLCT,2
FAM234A,2
TIMM10B,2
CAVIN3,2
CCN2,2
PRELID3B,2
RSC1A1,2
MAP3K20,2
P3H4,2
RUBCN,2
PLPPR3,2
PUM3,2
PRR36,2
FAAP20,2
SRPRA,2
PCNX2,2
KMT5B,2
TSPOAP1,2
GAREM1,2
SELENOI,2
ELAPOR1,2
CBARP,2
SPRN,2
MFSD4A,2
PLPPR5,2
PLPPR1,2
FIGNL2,2
VEGFD,2
SELENON,2
TOMM70,2
UTP4,2
PLPP6,2
NAXE,2
PLPP5,2
GUCY1A1,2
JPT1,2
STUM,2
KYAT3,2
NUP58,2
NEXMIF,2
SPACA6,2
UQCC3,2
SLF1,2
MARF1,2
CAVIN2,2
NSD3,2
PCNX4,2
CARD19,2
LNPK,2
RFLNB,2
LCTL,2
TMEM35A,2
BICDL1,2
PPP1R17,2
SELENOM,2
RBSN,2
CARNMT1,2
SEPTIN5,2
EGFL8,2
MAGED4,2
NOP53,2
APELA,2
AK6,2
TRIM34,2
DNAAF5,2
SGF29,2
RIOX1,2
SMIM10L2A,2
UFD1,2
GASK1B,2
TENT5A,2
RIOX2,2
QTRT2,2
OGA,2
ABHD18,2
HIKESHI,2
GALNT17,2
SLX1A,2
WASHC4,2
SELENOT,2
FMC1,2
SLF2,2
NIPSNAP2,2
LDAH,2
MFSD14A,2
EEF1AKMT1,2
ADGRF1,2
GUCY1B1,2
TENT5C,2
RTL8C,2
PLAAT3,2
SELENOW,2
CPLANE1,2
MINDY2,2
SEPTIN3,2
THAP12,2
COPS9,2
MFSD14B,2
NKX1-2,2
PLPP4,2
MCRIP1,2
CRAMP1,2
SQOR,2
RTL8A,2
DIPK2A,2
CEP295,2
PRXL2A,2
GSDME,2
CTXN2,2
TEPSIN,2
TMEM121B,2
MACROH2A1,2
BORCS7,2
SAPCD1,2
MRPL58,2
FAM241A,2
DISP3,2
BBOF1,2
CCN1,2
CASTOR2,2
H2BC4,2
GMNC,2
TUT4,2
NCBP3,2
LY75-CD302,2
EMSY,2
TNFSF12-TNFSF13,2
CRYBG2,2
BABAM2,2
SEPTIN11,2
BMT2,2
BUD23,2
UQCRHL,2
PPP4R3B,2
CEMIP2,2
DCAF1,2
CNOT9,2
TMEM266,2
H2BC21,2
MRM3,2
INTS6L,2
KYAT1,2
CCDC177,2
CCDC32,2
GAREM2,2
TLNRD1,2
NDUFC2-KCTD14,2
AMY1C,2
UTP11,2
KAT14,2
RIPOR1,2
SEPTIN6,2
GPR62,2
MIGA1,2
SERINC4,2
ATP5F1D,2
PRR22,2
IFIT1B,2
ECPAS,2
EPOP,2
VPS50,2
TMEM268,2
FYB1,2
H2AJ,2
JMJD7-PLA2G4B,2
SEPTIN7,2
RTL8B,2
PUDP,2
INAVA,2
KIF4B,2
TMEM131L,2
HPF1,2
F8A3,2
SELENOF,2
RO60,2
CIP2A,2
CMC4,2
CCDC191,2
TESMIN,2
SMIM10L1,2
RIMBP3C,2
ATP5PB,2
NRDC,2
PRUNE1,2
SELENOK,2
MEIOC,2
SDHAF3,2
MCUB,2
PIP4P2,2
MESD,2
MINDY1,2
LHFPL6,2
FDX2,2
JPT2,2
CRACDL,2
HDGFL3,2
H2AX,2
NAXD,2
KIRREL1,2
ETFRF1,2
EEF1AKMT2,2
MYORG,2
SEPTIN4,2
SELENOH,2
FOXI3,2
RTL6,2
KMT5C,2
ERG28,2
EEF2KMT,2
FAAP24,2
PLPBP,2
ELP1,2
H2AZ1,2
H2BC11,2
SDHAF4,2
METTL27,2
GRAMD2B,2
DGLUCY,2
NEPRO,2
NSMCE3,2
ETFBKMT,2
PTPN20,2
SEPTIN2,2
INKA2,2
H2BC7,2
BORCS6,2
RCC1L,2
VXN,2
RESF1,2
MMUT,2
TLE5,2
CENPS,2
OCSTAMP,2
AMY1B,2
MINDY3,2
SVBP,2
MRM2,2
NEMP2,2
AKAIN1,2
SINHCAF,2
CCN3,2
POGLUT3,2
BCLAF3,2
SEBOX,2
WASHC5,2
ITPRID2,2
MAP3K21,2
NIBAN2,2
ERFE,2
MFSD13A,2
DMAC2L,2
PIMREG,2
FAM9B,2
CCNQ,2
CNMD,2
VIRMA,2
WDCP,2
MTSS2,2
TLCD4,2
MRTFB,2
INSYN1,2
CFAP161,2
ACTL10,2
MRNIP,2
BORCS8,2
PYM1,2
RTL5,2
DDTL,2
SPRING1,2
TENT2,2
TRIM6-TRIM34,2
NIBAN1,2
ATP5F1E,2
CAVIN4,2
FNDC10,2
TMEM267,2
POLR1F,2
CGAS,2
ATP5F1C,2
TAFA1,2
ANKUB1,2
SEPTIN9,2
BPNT2,2
TRIR,2
CCN4,2
CYRIB,2
MACROH2A2,2
LVRN,2
PRELID3A,2
WASHC1,2
ARMH4,2
SPOUT1,2
MYG1,2
RIMBP3B,2
MARCHF4,2
LRMDA,2
TDGF1P3,2
ATP5PD,2
TOGARAM1,2
F8A2,2
RETREG2,2
DCDC2C,2
LBHD1,2
MIGA2,2
LRATD2,2
C1QTNF12,2
MICOS13,2
BIVM-ERCC5,2
INTS13,2
PRAG1,2
ZNRD2,2
CENPX,2
CALHM5,2
DEPP1,2
SELENOO,2
AOPEP,2
CYRIA,2
ATP5IF1,2
PRXL2C,2
BICRAL,2
PNMA8B,2
TUT7,2
BORCS5,2
H2BC13,2
ATP5PF,2
MARS1,2
EEF1AKMT3,2
PAXX,2
ATP23,2
MRLN,2
BICRA,2
MACO1,2
EFL1,2
SHLD2,2
FAM174C,2
ANTKMT,2
ATP5PO,2
TCIM,2
TRMT9B,2
H2BC15,2
DOP1B,2
CFAP47,2
RTRAF,2
TRMO,2
ATP5MC3,2
WASHC2C,2
CEBPZOS,2
CILK1,2
OTULINL,2
H2AC18,2
METTL26,2
MTREX,2
VHLL,2
STING1,2
ABRAXAS1,2
CFAP300,2
ATP5MF,2
GOLM2,2
DMAC1,2
CEP295NL,2
SMIM26,2
RNF225,2
ATP5MC1,2
UMAD1,2
CARMIL3,2
DMRTC1B,2
KHDC4,2
TENT4A,2
RSKR,2
ECRG4,2
CFAP410,2
TEDC1,2
DNAAF4,2
TLCD3A,2
SEPTIN8,2
HDGFL2,2
CRACD,2
PTGES3L-AARSD1,2
LMNTD1,2
CDC14C,2
KIFBP,2
PRXL2B,2
TVP23C-CDRT4,2
ADGRF2,2
WASHC3,2
SLC66A2,2
TAMALIN,2
MACIR,2
TMEM191B,2
MROH2A,2
CERT1,2
EIPR1,2
FAM170B,2
MARCHF6,2
RUBCNL,2
RMC1,2
CZIB,2
PLAAT1,2
H2BC12,2
TMEM250,2
SEPTIN10,2
H2AC6,2
NAT16,2
H3C13,2
SHISAL1,2
IFTAP,2
CYP2D7,2
RBIS,2
TMEM35B,2
RADX,2
VPS35L,2
H2AC19,2
CRYBG1,2
PGGHG,2
CASTOR1,2
EOLA1,2
H2AZ2,2
FAM241B,2
GATD1,2
ADGRD2,2
STMND1,2
MARCHF7,2
COQ8B,2
H2BC8,2
SPACA9,2
MPIG6B,2
SETSIP,2
MIDEAS,2
H2BC14,2
ZNF729,2
ODR4,2
SMIM10L2B,2
CYBC1,2
BMERB1,2
NEDD8-MDP1,2
TENT4B,2
TRIM51,2
H2AC8,2
RXYLT1,2
NBDY,2
H1-2,2
CIAO2B,2
MARCHF3,2
TLCD3B,2
TIMM29,2
H3C14,2
ODAD3,2
SLC49A4,2
ATP5MG,2
AFG1L,2
GET1,2
UTP25,2
MRTFA,2
ADSS1,2
ELAPOR2,2
SHFL,2
MAIP1,2
CLBA1,2
H3C15,2
PALM2AKAP2,2
H2BC18,2
ZFTA,2
ENTR1,2
ALKAL2,2
PNMA8A,2
DNAI4,2
CIAO2A,2
ESS2,2
MARCHF8,2
OBI1,2
MARCHF1,2
VPS26C,2
DIPK1A,2
RELCH,2
CFAP99,2
H3C1,2
RETREG3,2
TAFA5,2
INTS14,2
H3-3B,2
H2BC5,2
NDUFAF8,2
NUPR2,2
INSYN2B,2
ANP32D,2
REX1BD,2
ARL14EPL,2
H4C9,2
ILRUN,2
TAFA2,2
CCDC172,2
RTF2,2
MEAK7,2
H2BC9,2
GON7,2
CCDC92B,2
CLTRN,2
STIMATE,2
CIBAR1,2
DOP1A,2
POGLUT2,2
PIP4P1,2
CABCOCO1,2
LTO1,2
TASOR,2
KANTR,2
ATPSCKMT,2
PWWP3B,2
LRATD1,2
DELE1,2
CLPSL2,2
MINAR1,2
RTL9,2
PGAP6,2
RFLNA,2
RAMAC,2
H2BC6,2
H4C8,2
HDHD5,2
CFAP298,2
GARRE1,2
TOGARAM2,2
TRAPPC2B,2
MARCHF5,2
SEPTIN1,2
TENT5B,2
PYCR3,2
CCDC163,2
MARCHF2,2
NXF2B,2
RTL10,2
RUSF1,2
SMIM18,2
RTL3,2
WASHC2A,2
H2AC4,2
DYNLT2B,2
RAB5IF,2
CCDC9B,2
H4C2,2
FBH1,2
DYNC2I2,2
ACP7,2
PWWP3A,2
CCDC166,2
CALHM6,2
GFY,2
CTAGE15,2
FNDC11,2
H3-3A,2
CCDC198,2
TEDC2,2
TLCD5,2
DMAC2,2
INTS11,2
ZNF724,2
H2AC20,2
RTP5,2
MYMK,2
H1-0,2
JHY,2
ATP5ME,2
SELENOV,2
CCER2,2
H4C12,2
H4C11,2
PGAP4,2
AJM1,2
DENND11,2
TASOR2,2
CYREN,2
MTLN,2
NAA80,2
SLC66A1,2
COA8,2
H3C4,2
PJVK,2
FCSK,2
SCART1,2
GET3,2
ADGRF3,2
H3C6,2
INKA1,2
GFUS,2
DIPK1B,2
WARS1,2
SMIM27,2
PSME3IP1,2
H4C3,2
TAFA4,2
ADSS2,2
PHETA1,2
GRAMD2A,2
CRPPA,2
H2AC11,2
TARS1,2
ATP5MC2,2
ABITRAM,2
EOLA2,2
RPEL1,2
IRAG1,2
INSYN2A,2
HROB,2
TBXT,2
H4C14,2
SPAAR,2
NARS1,2
DIPK1C,2
RTL4,2
H1-3,2
ALKAL1,2
BBLN,2
H3C2,2
CEP43,2
RNF227,2
EPRS1,2
H1-10,2
HNRNPCL2,2
H3C7,2
MTARC2,2
BORCS8-MEF2B,2
MARCHF11,2
CIAO3,2
DENND2B,2
ODAD2,2
REXO5,2
PRORP,2
H3C8,2
KASH5,2
H2BC10,2
ODAD4,2
H2AC7,2
DYNC2I1,2
SRARP,2
FYB2,2
AARS1,2
DHFR2,2
RSPH14,2
CTAGE6,2
MOSMO,2
POLR1H,2
H4C6,2
NIBAN3,2
MTARC1,2
CCN5,2
H3C3,2
PACC1,2
MINDY4,2
DENND10,2
KARS1,2
PHETA2,2
H1-5,2
C2CD6,2
TRAPPC14,2
PRR35,2
NUDT4B,2
CPLANE2,2
WDR97,2
TMEM262,2
IARS1,2
DNAAF9,2
ARMH3,2
SLC66A3,2
ADPRS,2
H1-4,2
LARS1,2
PIGBOS1,2
YARS1,2
H3C10,2
ABRAXAS2,2
CEP20,2
MICOS10,2
DARS1,2
ZUP1,2
BNIP5,2
YJU2,2
HEXD,2
MINAR2,2
MTRES1,2
H4C1,2
SPINDOC,2
SMIM43,2
H3C11,2
HNRNPCL4,2
CFAP20DC,2
RIPOR3,2
ARMH1,2
VARS1,2
GMCL2,2
SIGLECL1,2
MARCHF9,2
CDIN1,2
H1-1,2
FHIP1B,2
HNRNPCL3,2
QARS1,2
CFAP91,2
PCARE,2
GARS1,2
TAFA3,2
CTXND1,2
MISP3,2
H2AC12,2
SHLD1,2
PPP1R2B,2
SMIM30,2
PLAAT5,2
DYNLT5,2
HARS1,2
H4C4,2
PEDS1,2
TEX47,2
BRD3OS,2
NOPCHAP1,2
H2AC15,2
DNAI3,2
GASK1A,2
KATNIP,2
CARS1,2
SHISAL2A,2
IQCN,2
NTAQ1,2
ATP5MJ,2
MIX23,2
PABIR2,2
TRARG1,2
FHIP2B,2
EIF2S3B,2
ACP3,2
ACP4,2
DIPK2B,2
ATP5MF-PTCD1,2
GCNA,2
LBHD2,2
PLAAT4,2
FHIP2A,2
CLDN34,2
ATP5MK,2
NCBP2AS2,2
NPIPB13,2
SHISAL2B,2
UBE2L5,2
CATSPERE,2
UPK3BL1,2
POLR1G,2
CFAP299,2
MMP24OS,2
ERICH6B,2
DNAAF11,2
HOATZ,2
SNORC,2
LORICRIN,2
TARS3,2
MICOS10-NBL1,2
STMP1,2
H2BC17,2
H2AC21,2
H3-5,2
PABIR1,2
STEEP1,2
NUP42,2
SPATA48,2
RARS1,2
H2AC17,2
H2AC13,2
H3C12,2
EZHIP,2
SLC49A3,2
TMEM273,2
CENATAC,2
ATP5MGL,2
H2BC3,2
ZSWIM9,2
ALPG,2
MYMX,2
MAB21L4,2
H2AC14,2
MTRFR,2
TSBP1,2
SERTM2,2
CCN6,2
H4C15,2
H4C13,2
IQANK1,2
IRAG2,2
FHIP1A,2
CENPS-CORT,2
SHOC1,2
SPATA46,2
TASL,2
ODAD1,2
ZNF875,2
YAE1,2
CFAP251,2
KICS2,2
ITPRID1,2
PEDS1-UBE2V1,2
P3R3URF-PIK3R3,2
NKAPD1,2
PNMA8C,2
BRME1,2
DNAAF10,2
H2AC16,2
CENPVL1,2
STRIT1,2
STIMATE-MUSTN1,2
DNAI7,2
STYXL2,2
ARSL,2
MUCL3,2
CIBAR2,2
H4C5,2
ODAPH,2
MDFIC2,2
CSNKA2IP,2
FLACC1,2
RHEX,2
ATP6V1FNB,2
ERFL,2
H2AC1,2
FAM90A26,2
SMIM35,2
CFAP92,2
EEF1AKMT4,2
FAM240C,2
OSTCP2,2
CFAP298-TCP10L,2
CFAP97D1,2
ARPIN-AP3S2,2
DYNLT2,2
LY6G6F-LY6G6D,2
SLCO1B3-SLCO1B7,2
MINDY4B,2
CSKMT,2
PTTG1IP2,2
CENPVL3,2
SPDYE8,2
CENPVL2,2
SMIM38,2
DNAAF8,2
PWWP4,2
NOTCH2NLC,2
TMEM272,2
TAF11L3,2
GUCA1ANB,2
TMEM225B,2
FAM246C,2
FAM246B,2
FAM246A,2
NUTF2P4,2
APOE,3
JUN,3
PTK2B,3
ESR1,3
AURKA,3
NOTCH1,3
EP300,3
CCND2,3
MELK,3
HSPH1,3
CALM1,3
BHLHE40,3
ADH5,3
DICER1,3
CCL5,3
BCL6,3
FGFR2,3
CDC42,3
C5,3
IGF1R,3
ABL1,3
PTPRC,3
NR3C1,3
PHGDH,3
XBP1,3
GNAS,3
GATA3,3
STAT5B,3
NTRK2,3
AOX1,3
ARID5B,3
AQP1,3
ABCA1,3
ARHGAP35,3
ATP2B1,3
ACAA2,3
CORO1A,3
HFE,3
ASGR2,3
CFH,3
CALU,3
CREBBP,3
NFIB,3
PPARG,3
VCAM1,3
COMT,3
DST,3
SNCA,3
IL16,3
BCR,3
PRKACA,3
APOA1,3
PDE4DIP,3
BAD,3
PKLR,3
CREB1,3
CTNNA1,3
ITGB3,3
HBB,3
ITPR1,3
CD86,3
NRG1,3
LAP3,3
PLCB3,3
ASS1,3
RREB1,3
AKAP13,3
FERMT2,3
ARHGAP25,3
DTNA,3
SH3BP5,3
HLA-DRA,3
PMP22,3
DSG2,3
CYP1A1,3
CYLD,3
SOX11,3
CFLAR,3
ACOX1,3
RAC2,3
GSTM1,3
ATP2A3,3
POR,3
ENPP1,3
CDC14B,3
ADCY2,3
CPD,3
DAXX,3
FDFT1,3
SYK,3
PSME2,3
LAMP2,3
ITGA4,3
CASP1,3
BNIP3,3
AKR1C1,3
ANK2,3
ASRGL1,3
CA12,3
ABHD2,3
NR0B2,3
ITCH,3
TMEM97,3
TBC1D1,3
ADD3,3
CAPRIN1,3
ALDH4A1,3
GHR,3
MAP2K2,3
DEGS1,3
HDAC6,3
CD47,3
HUS1,3
HLF,3
RPA1,3
OXCT1,3
ALDH6A1,3
PROS1,3
PLCE1,3
FKBP4,3
CYP1A2,3
AK2,3
STX1A,3
HSPG2,3
PLXNA1,3
CDHR1,3
ABCC6,3
CBS,3
DHRS2,3
CLDN7,3
CDH3,3
ID4,3
AAK1,3
OGT,3
ALOX5AP,3
